origin|avoid|destination|mode|units|departure_time|distance|end_y|start_y|duration-sec|start_x|duration_in_traffic-sec|duration|end_x|duration_in_traffic
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 05:40:00.065797|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1279|26 mins|-73.8717269|21 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 05:40:00.473003|11.9 mi|40.7718585|40.7285304|2881|-73.99433259999999|n/a|48 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 05:45:00.045225|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1315|26 mins|-73.8717269|22 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 05:45:00.901647|12.2 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 05:50:00.022019|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1273|26 mins|-73.8717269|21 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 05:50:00.804385|12.2 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 05:55:00.049641|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1304|26 mins|-73.8717269|22 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 05:55:00.491566|12.0 mi|40.7718585|40.7285304|3241|-73.99433259999999|n/a|54 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:00:00.114022|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1290|26 mins|-73.8717269|22 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:00:00.517741|12.0 mi|40.7718585|40.7285304|3241|-73.99433259999999|n/a|54 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:05:00.103909|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1312|26 mins|-73.8717269|22 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:05:00.935037|12.2 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:10:00.103976|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1363|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:10:00.863357|12.2 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:15:00.103956|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1344|26 mins|-73.8717269|22 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:15:00.496022|12.2 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:20:00.108631|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1362|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:20:01.148564|12.2 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:25:00.108974|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1416|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:25:01.101854|12.2 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:30:00.113917|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1353|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:30:00.522364|9.7 mi|40.7718585|40.7284833|3151|-73.99437209999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:35:00.104030|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1347|26 mins|-73.8717269|22 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:35:00.940760|12.2 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:40:00.103963|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1359|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:40:00.487394|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:45:00.103963|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1394|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:45:00.913564|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:50:00.108840|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1398|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:50:01.000497|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 06:55:00.108551|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1436|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 06:55:00.496373|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:00:00.108448|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1409|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:00:00.519139|9.7 mi|40.7718585|40.7284833|3511|-73.99437209999999|n/a|59 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:05:00.108583|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1426|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:05:00.954735|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:10:00.109348|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1405|26 mins|-73.8717269|23 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:10:00.468824|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:15:00.108604|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1530|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:15:00.480385|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:20:00.103984|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1421|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:20:00.939348|11.5 mi|40.7718585|40.7285304|3241|-73.99433259999999|n/a|54 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:25:00.112341|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1463|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:25:00.526319|11.5 mi|40.7718585|40.7285304|3241|-73.99433259999999|n/a|54 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:30:00.108433|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1433|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:30:00.510863|9.7 mi|40.7718585|40.7284833|3571|-73.99437209999999|n/a|1 hour 0 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:35:00.108503|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1415|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:35:01.117709|12.2 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:40:00.053894|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1445|26 mins|-73.8717269|24 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:40:00.917487|9.7 mi|40.7718585|40.7284833|3391|-73.99437209999999|n/a|57 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:45:00.054011|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1494|26 mins|-73.8717269|25 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:45:00.514271|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:50:00.053902|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1549|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:50:00.465030|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 07:55:00.053995|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1536|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 07:55:00.918331|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:00:00.053900|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1601|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:00:00.551648|9.7 mi|40.7718585|40.7284833|3511|-73.99437209999999|n/a|59 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:05:00.053996|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1705|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:05:00.479276|11.9 mi|40.7718585|40.7285304|3241|-73.99433259999999|n/a|54 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:10:00.053898|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1721|26 mins|-73.8717269|29 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:10:00.918129|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:15:00.053935|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1671|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:15:00.872868|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:20:00.054022|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1558|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:20:00.475166|11.9 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:25:00.053903|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1599|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:25:00.472209|11.9 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:30:00.054003|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1527|26 mins|-73.8717269|25 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:30:00.848847|12.2 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:35:00.053901|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1579|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:35:00.546059|12.2 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:40:00.053897|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1540|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:40:01.060252|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:45:00.053958|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1594|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:45:01.120713|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:50:00.053900|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1639|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:50:00.494606|9.7 mi|40.7718585|40.7284833|3511|-73.99437209999999|n/a|59 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 08:55:00.053905|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1606|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 08:55:00.447138|11.9 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:00:00.053900|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1627|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:00:01.137467|11.9 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:05:00.053901|10.0 mi|40.7715416|40.7295629|1542|-73.9932975|1475|26 mins|-73.8717269|25 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:05:00.496433|11.9 mi|40.7718585|40.7285304|3181|-73.99433259999999|n/a|53 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:10:00.053899|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1559|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:10:00.488096|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:15:00.053896|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1557|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:15:01.491343|12.2 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:20:00.053906|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1575|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:20:00.454217|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:25:00.053902|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1659|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:25:00.466396|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:30:00.053952|10.0 mi|40.7715416|40.7295629|1554|-73.9932975|1670|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:30:01.136155|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:35:00.053901|10.0 mi|40.7715416|40.7295629|1542|-73.9932975|1912|26 mins|-73.8717269|32 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:35:01.106604|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:40:00.108392|10.0 mi|40.7715416|40.7295629|1542|-73.9932975|1859|26 mins|-73.8717269|31 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:40:00.546511|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:45:00.108287|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1880|26 mins|-73.8717269|31 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:45:00.590521|12.2 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:50:00.108324|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1804|26 mins|-73.8717269|30 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:50:01.184539|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 09:55:00.108530|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1715|26 mins|-73.8717269|29 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 09:55:01.113027|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:00:00.108128|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1806|26 mins|-73.8717269|30 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:00:00.488248|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:05:00.108655|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1838|26 mins|-73.8717269|31 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:05:01.310922|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:10:00.109842|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1764|26 mins|-73.8717269|29 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:10:01.171103|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:15:00.113154|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1695|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:15:00.512794|12.2 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:20:00.115848|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1723|26 mins|-73.8717269|29 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:20:01.137786|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:25:00.053904|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1714|26 mins|-73.8717269|29 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:25:00.484309|11.9 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:30:00.053979|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1742|26 mins|-73.8717269|29 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:30:01.001748|9.7 mi|40.7718585|40.7284833|3451|-73.99437209999999|n/a|58 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:35:00.053904|9.9 mi|40.7715416|40.7295629|1612|-73.9932975|1809|27 mins|-73.8717269|30 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:35:00.937193|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:40:00.053936|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1940|26 mins|-73.8717269|32 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:40:00.481243|11.9 mi|40.7718585|40.7285304|3121|-73.99433259999999|n/a|52 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:45:00.053926|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1850|26 mins|-73.8717269|31 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:45:01.107198|12.2 mi|40.7718585|40.7285304|2941|-73.99433259999999|n/a|49 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:50:00.053901|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1792|26 mins|-73.8717269|30 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:50:00.972943|12.2 mi|40.7718585|40.7285304|2941|-73.99433259999999|n/a|49 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 10:55:00.054003|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1578|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 10:55:00.452407|12.2 mi|40.7718585|40.7285304|2941|-73.99433259999999|n/a|49 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 11:00:00.053899|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1579|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 11:00:00.486350|12.2 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 11:05:00.053990|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1570|26 mins|-73.8717269|26 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 11:05:00.458526|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 11:10:00.053975|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1618|26 mins|-73.8717269|27 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 11:10:00.460762|12.2 mi|40.7718585|40.7285304|3001|-73.99433259999999|n/a|50 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 11:15:00.053909|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1666|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 11:15:01.136705|12.2 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
New York University|tolls|LaGuardia Airport|driving|imperial|2017-03-22 11:20:00.054018|10.0 mi|40.7715416|40.7295629|1546|-73.9932975|1702|26 mins|-73.8717269|28 mins
New York University||LaGuardia Airport|transit|imperial|2017-03-22 11:20:01.112951|12.2 mi|40.7718585|40.7285304|3061|-73.99433259999999|n/a|51 mins|-73.8716326|n/a
